model_key,model_short_name,dataset,condition,condition_label,level,category,is_main_condition,evaluated_n,clean_p_wrong,ordinary_reset_p_wrong,intervention_p_wrong,clean_p_correct,ordinary_reset_p_correct,intervention_p_correct,ordinary_reset_hysteresis_gap,intervention_hysteresis_gap,gap_reduction,restoration_ratio,restoration_ratio_informative,clean_accuracy,ordinary_reset_accuracy,accuracy,wrong_follow_rate,lock_in_rate,entropy,max_probability,clean_entropy,clean_max_probability,ordinary_reset_entropy,ordinary_reset_max_probability,clean_context_damage_p_correct,clean_context_damage_accuracy,clean_correct_to_history_wrong_rate,clean_correct_to_intervention_wrong_rate,contamination_reduction,repair_classification,mro_success
qwen25_15b,Qwen2.5-1.5B,mmlu_pro,ordinary_strong_reset,R0 Ordinary reset,R0,ordinary_reset,True,500,0.09124088678329587,0.7255437898838972,0.7255437898838972,0.27351936797149473,0.09121966906346489,0.09121966906346489,0.6343029031006013,0.6343029031006013,0.0,0.0,True,0.274,0.086,0.086,0.752,0.752,0.19013488936780873,0.9431557885617787,0.6463876681116963,0.7677177392674661,0.19013488936780873,0.9431557885617787,-0.18229969890802983,-0.18800000000000003,0.7299270072992701,0.7299270072992701,0.0,ordinary_reset_baseline,False
qwen25_15b,Qwen2.5-1.5B,mmlu_pro,explicit_user_retraction,R1 User retraction,R1,user_retraction,True,500,0.09124088678329587,0.7255437898838972,0.6331113193226292,0.27351936797149473,0.09121966906346489,0.11317560236200953,0.6343029031006013,0.5418704325393333,0.09243247056126802,0.14572291898624354,True,0.274,0.086,0.116,0.668,0.668,0.3499545809522487,0.8863411848227727,0.6463876681116963,0.7677177392674661,0.19013488936780873,0.9431557885617787,-0.1603437656094852,-0.15800000000000003,0.7299270072992701,0.5766423357664233,0.15328467153284675,flattening_or_suppression,False
qwen25_15b,Qwen2.5-1.5B,mmlu_pro,system_level_reset,R2 System reset,R2,system_reset,True,500,0.09124088678329587,0.7255437898838972,0.7566388378631375,0.27351936797149473,0.09121966906346489,0.0803756554781641,0.6343029031006013,0.6653979510798416,-0.03109504797924023,-0.049022395810016516,True,0.274,0.086,0.076,0.768,0.768,0.1067348996138961,0.9704885900683692,0.6463876681116963,0.7677177392674661,0.19013488936780873,0.9431557885617787,-0.19314371249333062,-0.198,0.7299270072992701,0.7445255474452555,-0.014598540145985384,worse_than_reset,False
qwen25_15b,Qwen2.5-1.5B,mmlu_pro,fresh_context_deletion,R3 Fresh context deletion,R3,context_removal,True,500,0.09124088678329587,0.7255437898838972,0.09124088678329587,0.27351936797149473,0.09121966906346489,0.27351936797149473,0.6343029031006013,0.0,0.6343029031006013,1.0,True,0.274,0.086,0.274,0.084,0.084,0.6463876681116963,0.7677177392674661,0.6463876681116963,0.7677177392674661,0.19013488936780873,0.9431557885617787,0.0,0.0,0.7299270072992701,0.0,0.7299270072992701,restored_clean_context_like,True
qwen25_15b,Qwen2.5-1.5B,mmlu_pro,context_truncation,R3 Context truncation,R3,context_removal,True,500,0.09124088678329587,0.7255437898838972,0.09106594570546454,0.27351936797149473,0.09121966906346489,0.2711807894377118,0.6343029031006013,-0.00017494107783132262,0.6344778441784327,1.0002758005315382,True,0.274,0.086,0.288,0.09,0.09,0.6504249203157123,0.7684884688111641,0.6463876681116963,0.7677177392674661,0.19013488936780873,0.9431557885617787,-0.0023385785337829423,0.013999999999999957,0.7299270072992701,0.0072992700729927005,0.7226277372262774,restored_clean_context_like,True
qwen25_15b,Qwen2.5-1.5B,mmlu_pro,neutral_summary_replacement,R4 Neutral summary,R4,neutral_summary,True,500,0.09124088678329587,0.7255437898838972,0.08937283625935255,0.27351936797149473,0.09121966906346489,0.26727756674092523,0.6343029031006013,-0.0018680505239433154,0.6361709536245447,1.002945044890717,True,0.274,0.086,0.278,0.082,0.082,0.6349446185085018,0.774832769943585,0.6463876681116963,0.7677177392674661,0.19013488936780873,0.9431557885617787,-0.006241801230569499,0.0040000000000000036,0.7299270072992701,0.014598540145985401,0.7153284671532847,restored_clean_context_like,True
qwen25_15b,Qwen2.5-1.5B,mmlu_pro,factual_state_reconstruction,R5 Factual-state reconstruction,R5,state_reconstruction,True,500,0.09124088678329587,0.7255437898838972,0.09700003869213057,0.27351936797149473,0.09121966906346489,0.26668038964491103,0.6343029031006013,0.005759151908834706,0.6285437511917666,0.9909205020492847,True,0.274,0.086,0.266,0.096,0.096,0.5700518835104966,0.7919086308366261,0.6463876681116963,0.7677177392674661,0.19013488936780873,0.9431557885617787,-0.0068389783265837,-0.008000000000000007,0.7299270072992701,0.0072992700729927005,0.7226277372262774,restored_clean_context_like,True
qwen25_15b,Qwen2.5-1.5B,mmlu_pro,self_verification_final_label,R6 Self-verification label,R6,verification,True,500,0.09124088678329587,0.7255437898838972,0.7604504928882215,0.27351936797149473,0.09121966906346489,0.08107696373890895,0.6343029031006013,0.6692096061049256,-0.0349067030043243,-0.05503159899425535,True,0.274,0.086,0.078,0.772,0.772,0.10360675844150209,0.9711940164268654,0.6463876681116963,0.7677177392674661,0.19013488936780873,0.9431557885617787,-0.1924424042325858,-0.196,0.7299270072992701,0.7445255474452555,-0.014598540145985384,worse_than_reset,False
qwen25_15b,Qwen2.5-1.5B,mmlu_pro,evidence_for_each_option_then_answer,R6 Evidence comparison label,R6,verification,False,500,0.09124088678329587,0.7255437898838972,0.764443620515493,0.27351936797149473,0.09121966906346489,0.07761493002688423,0.6343029031006013,0.6732027337321971,-0.038899830631595744,-0.061326899879293434,True,0.274,0.086,0.074,0.786,0.784,0.13455704823096395,0.9601510190564011,0.6463876681116963,0.7677177392674661,0.19013488936780873,0.9431557885617787,-0.1959044379446105,-0.2,0.7299270072992701,0.7591240875912408,-0.029197080291970767,worse_than_reset,False
qwen25_15b,Qwen2.5-1.5B,mmlu_pro,source_skepticism_reset,R2 Source skepticism reset,R2,source_skepticism,False,500,0.09124088678329587,0.7255437898838972,0.7473224730122954,0.27351936797149473,0.09121966906346489,0.08417535685664373,0.6343029031006013,0.6560815862289995,-0.021778683128398146,-0.0343348312327431,True,0.274,0.086,0.082,0.768,0.768,0.1678045953918842,0.9512766710382637,0.6463876681116963,0.7677177392674661,0.19013488936780873,0.9431557885617787,-0.189344011114851,-0.192,0.7299270072992701,0.7372262773722628,-0.007299270072992692,worse_than_reset,False
qwen25_15b,Qwen2.5-1.5B,truthfulqa_mc,ordinary_strong_reset,R0 Ordinary reset,R0,ordinary_reset,True,500,0.1655446841983342,0.665038211760447,0.665038211760447,0.49042218553868866,0.09048553739922005,0.09048553739922005,0.49949352756211274,0.49949352756211274,0.0,0.0,True,0.492,0.088,0.088,0.672,0.67,0.12468974123629827,0.9570821777077655,0.21983318528944187,0.9131744433540016,0.12468974123629827,0.9570821777077655,-0.3999366481394686,-0.404,0.6260162601626016,0.6260162601626016,0.0,ordinary_reset_baseline,False
qwen25_15b,Qwen2.5-1.5B,truthfulqa_mc,explicit_user_retraction,R1 User retraction,R1,user_retraction,True,500,0.1655446841983342,0.665038211760447,0.5924847071170134,0.49042218553868866,0.09048553739922005,0.09656624434908054,0.49949352756211274,0.42694002291867916,0.07255350464343358,0.1452541437274409,True,0.492,0.088,0.088,0.604,0.596,0.1968299701234928,0.928239407345835,0.21983318528944187,0.9131744433540016,0.12468974123629827,0.9570821777077655,-0.3938559411896081,-0.404,0.6260162601626016,0.5528455284552846,0.07317073170731703,flattening_or_suppression,False
qwen25_15b,Qwen2.5-1.5B,truthfulqa_mc,system_level_reset,R2 System reset,R2,system_reset,True,500,0.1655446841983342,0.665038211760447,0.7388059115548529,0.49042218553868866,0.09048553739922005,0.05826340867196484,0.49949352756211274,0.5732612273565186,-0.0737676997944059,-0.14768499634909238,True,0.492,0.088,0.06,0.74,0.732,0.05049618241458687,0.9839459259467912,0.21983318528944187,0.9131744433540016,0.12468974123629827,0.9570821777077655,-0.4321587768667238,-0.432,0.6260162601626016,0.6991869918699187,-0.07317073170731714,worse_than_reset,False
qwen25_15b,Qwen2.5-1.5B,truthfulqa_mc,fresh_context_deletion,R3 Fresh context deletion,R3,context_removal,True,500,0.1655446841983342,0.665038211760447,0.1655446841983342,0.49042218553868866,0.09048553739922005,0.49042218553868866,0.49949352756211274,0.0,0.49949352756211274,1.0,True,0.492,0.088,0.492,0.168,0.164,0.21983318528944187,0.9131744433540016,0.21983318528944187,0.9131744433540016,0.12468974123629827,0.9570821777077655,0.0,0.0,0.6260162601626016,0.0,0.6260162601626016,restored_clean_context_like,True
qwen25_15b,Qwen2.5-1.5B,truthfulqa_mc,context_truncation,R3 Context truncation,R3,context_removal,True,500,0.1655446841983342,0.665038211760447,0.1474169940269736,0.49042218553868866,0.09048553739922005,0.5425281820266541,0.49949352756211274,-0.018127690171360594,0.5176212177334734,1.036292142282277,True,0.492,0.088,0.542,0.144,0.14,0.23287594348901836,0.9082944557675389,0.21983318528944187,0.9131744433540016,0.12468974123629827,0.9570821777077655,0.052105996487965434,0.050000000000000044,0.6260162601626016,0.016260162601626018,0.6097560975609756,restored_clean_context_like,True
qwen25_15b,Qwen2.5-1.5B,truthfulqa_mc,neutral_summary_replacement,R4 Neutral summary,R4,neutral_summary,True,500,0.1655446841983342,0.665038211760447,0.18576800501004073,0.49042218553868866,0.09048553739922005,0.43090998937588315,0.49949352756211274,0.020223320811706524,0.4792702067504062,0.9595123466155591,True,0.492,0.088,0.432,0.184,0.18,0.24414628292939258,0.9069206916424902,0.21983318528944187,0.9131744433540016,0.12468974123629827,0.9570821777077655,-0.05951219616280551,-0.06,0.6260162601626016,0.04065040650406504,0.5853658536585366,genuine_repair_like,False
qwen25_15b,Qwen2.5-1.5B,truthfulqa_mc,factual_state_reconstruction,R5 Factual-state reconstruction,R5,state_reconstruction,True,500,0.1655446841983342,0.665038211760447,0.18983505220557767,0.49042218553868866,0.09048553739922005,0.3894439229055246,0.49949352756211274,0.024290368007243462,0.4752031595548693,0.9513700044807429,True,0.492,0.088,0.388,0.184,0.18,0.21898159918815702,0.9161449173917815,0.21983318528944187,0.9131744433540016,0.12468974123629827,0.9570821777077655,-0.10097826263316406,-0.10399999999999998,0.6260162601626016,0.044715447154471545,0.5813008130081301,genuine_repair_like,False
qwen25_15b,Qwen2.5-1.5B,truthfulqa_mc,self_verification_final_label,R6 Self-verification label,R6,verification,True,500,0.1655446841983342,0.665038211760447,0.731667634536303,0.49042218553868866,0.09048553739922005,0.06097926594434307,0.49949352756211274,0.5661229503379688,-0.06662942277585604,-0.13339396628632105,True,0.492,0.088,0.058,0.734,0.728,0.06970109354482162,0.9753094498607257,0.21983318528944187,0.9131744433540016,0.12468974123629827,0.9570821777077655,-0.4294429195943456,-0.434,0.6260162601626016,0.6910569105691057,-0.06504065040650409,worse_than_reset,False
qwen25_15b,Qwen2.5-1.5B,truthfulqa_mc,evidence_for_each_option_then_answer,R6 Evidence comparison label,R6,verification,False,500,0.1655446841983342,0.665038211760447,0.7348983210888166,0.49042218553868866,0.09048553739922005,0.06423819968883664,0.49949352756211274,0.5693536368904824,-0.06986010932836961,-0.13986189104258695,True,0.492,0.088,0.062,0.742,0.738,0.09240598701087187,0.9658951546817597,0.21983318528944187,0.9131744433540016,0.12468974123629827,0.9570821777077655,-0.426183985849852,-0.43,0.6260162601626016,0.7032520325203252,-0.07723577235772361,worse_than_reset,False
qwen25_15b,Qwen2.5-1.5B,truthfulqa_mc,source_skepticism_reset,R2 Source skepticism reset,R2,source_skepticism,False,500,0.1655446841983342,0.665038211760447,0.7093983310180858,0.49042218553868866,0.09048553739922005,0.07693422359166334,0.49949352756211274,0.5438536468197516,-0.04436011925763883,-0.08881019835061343,True,0.492,0.088,0.068,0.72,0.714,0.1146032749361073,0.9589444021569398,0.21983318528944187,0.9131744433540016,0.12468974123629827,0.9570821777077655,-0.4134879619470253,-0.424,0.6260162601626016,0.6788617886178862,-0.05284552845528456,worse_than_reset,False
qwen25_7b,Qwen2.5-7B,mmlu_pro,ordinary_strong_reset,R0 Ordinary reset,R0,ordinary_reset,True,500,0.0806055196700934,0.3425486287853029,0.3425486287853029,0.42572695217928047,0.3066716499963202,0.3066716499963202,0.2619431091152095,0.2619431091152095,0.0,0.0,True,0.424,0.306,0.306,0.344,0.344,0.0322998079241567,0.9880170780244186,0.302892112149607,0.8813293909865849,0.0322998079241567,0.9880170780244186,-0.11905530218296029,-0.118,0.24056603773584906,0.24056603773584906,0.0,ordinary_reset_baseline,False
qwen25_7b,Qwen2.5-7B,mmlu_pro,explicit_user_retraction,R1 User retraction,R1,user_retraction,True,500,0.0806055196700934,0.3425486287853029,0.3047216018159843,0.42572695217928047,0.3066716499963202,0.3116010421614126,0.2619431091152095,0.2241160821458909,0.03782702696931861,0.1444093226849548,True,0.424,0.306,0.31,0.316,0.316,0.08025980186484881,0.9696232063164798,0.302892112149607,0.8813293909865849,0.0322998079241567,0.9880170780244186,-0.11412591001786787,-0.11399999999999999,0.24056603773584906,0.22169811320754718,0.018867924528301883,weak_wrong_suppression,False
qwen25_7b,Qwen2.5-7B,mmlu_pro,system_level_reset,R2 System reset,R2,system_reset,True,500,0.0806055196700934,0.3425486287853029,0.34595759043642854,0.42572695217928047,0.3066716499963202,0.3022207675108713,0.2619431091152095,0.26535207076633516,-0.0034089616511256415,-0.01301412991027105,True,0.424,0.306,0.3,0.35,0.35,0.02424430648876482,0.9929335550976155,0.302892112149607,0.8813293909865849,0.0322998079241567,0.9880170780244186,-0.12350618466840918,-0.124,0.24056603773584906,0.25,-0.009433962264150941,no_material_change,False
qwen25_7b,Qwen2.5-7B,mmlu_pro,fresh_context_deletion,R3 Fresh context deletion,R3,context_removal,True,500,0.0806055196700934,0.3425486287853029,0.0806055196700934,0.42572695217928047,0.3066716499963202,0.42572695217928047,0.2619431091152095,0.0,0.2619431091152095,1.0,True,0.424,0.306,0.424,0.084,0.084,0.302892112149607,0.8813293909865849,0.302892112149607,0.8813293909865849,0.0322998079241567,0.9880170780244186,0.0,0.0,0.24056603773584906,0.0,0.24056603773584906,restored_clean_context_like,True
qwen25_7b,Qwen2.5-7B,mmlu_pro,context_truncation,R3 Context truncation,R3,context_removal,True,500,0.0806055196700934,0.3425486287853029,0.08151693145925953,0.42572695217928047,0.3066716499963202,0.42298356171512896,0.2619431091152095,0.0009114117891661361,0.26103169732604337,0.9965205735235994,True,0.424,0.306,0.432,0.088,0.088,0.28657270986391903,0.8884062317079052,0.302892112149607,0.8813293909865849,0.0322998079241567,0.9880170780244186,-0.0027433904641515072,0.008000000000000007,0.24056603773584906,0.0,0.24056603773584906,restored_clean_context_like,True
qwen25_7b,Qwen2.5-7B,mmlu_pro,neutral_summary_replacement,R4 Neutral summary,R4,neutral_summary,True,500,0.0806055196700934,0.3425486287853029,0.08607913697525782,0.42572695217928047,0.3066716499963202,0.42210306441832735,0.2619431091152095,0.005473617305164422,0.2564694918100451,0.9791037934777013,True,0.424,0.306,0.424,0.086,0.086,0.2798260437189643,0.8938638653468479,0.302892112149607,0.8813293909865849,0.0322998079241567,0.9880170780244186,-0.003623887760953126,0.0,0.24056603773584906,0.009433962264150943,0.23113207547169812,restored_clean_context_like,True
qwen25_7b,Qwen2.5-7B,mmlu_pro,factual_state_reconstruction,R5 Factual-state reconstruction,R5,state_reconstruction,True,500,0.0806055196700934,0.3425486287853029,0.07601806508548375,0.42572695217928047,0.3066716499963202,0.41507343811112346,0.2619431091152095,-0.004587454584609643,0.26653056369981915,1.0175131714672896,True,0.424,0.306,0.418,0.084,0.084,0.2896461380049294,0.8836911151131374,0.302892112149607,0.8813293909865849,0.0322998079241567,0.9880170780244186,-0.01065351406815701,-0.006000000000000005,0.24056603773584906,0.0,0.24056603773584906,restored_clean_context_like,True
qwen25_7b,Qwen2.5-7B,mmlu_pro,self_verification_final_label,R6 Self-verification label,R6,verification,True,500,0.0806055196700934,0.3425486287853029,0.3431229247085033,0.42572695217928047,0.3066716499963202,0.30642011759336035,0.2619431091152095,0.2625174050384099,-0.0005742959232004075,-0.002192445241794152,True,0.424,0.306,0.306,0.346,0.346,0.021181140798572935,0.992949515568326,0.302892112149607,0.8813293909865849,0.0322998079241567,0.9880170780244186,-0.11930683458592012,-0.118,0.24056603773584906,0.24528301886792453,-0.004716981132075471,no_material_change,False
qwen25_7b,Qwen2.5-7B,mmlu_pro,evidence_for_each_option_then_answer,R6 Evidence comparison label,R6,verification,False,500,0.0806055196700934,0.3425486287853029,0.34182185309918234,0.42572695217928047,0.3066716499963202,0.30685045976787617,0.2619431091152095,0.26121633342908895,0.0007267756861205621,0.0027745554696035424,True,0.424,0.306,0.308,0.344,0.344,0.030110987294048347,0.9898786321347242,0.302892112149607,0.8813293909865849,0.0322998079241567,0.9880170780244186,-0.1188764924114043,-0.11599999999999999,0.24056603773584906,0.2358490566037736,0.004716981132075471,no_material_change,False
qwen25_7b,Qwen2.5-7B,mmlu_pro,source_skepticism_reset,R2 Source skepticism reset,R2,source_skepticism,False,500,0.0806055196700934,0.3425486287853029,0.34206913933968885,0.42572695217928047,0.3066716499963202,0.30597907768130356,0.2619431091152095,0.26146361966959547,0.0004794894456140453,0.0018305098661830159,True,0.424,0.306,0.306,0.342,0.342,0.024034790304910583,0.9909757089479908,0.302892112149607,0.8813293909865849,0.0322998079241567,0.9880170780244186,-0.11974787449797691,-0.118,0.24056603773584906,0.24528301886792453,-0.004716981132075471,no_material_change,False
qwen25_7b,Qwen2.5-7B,truthfulqa_mc,ordinary_strong_reset,R0 Ordinary reset,R0,ordinary_reset,True,500,0.09597502619342342,0.10693740521256323,0.10693740521256323,0.7065809558702578,0.663587758265818,0.663587758265818,0.010962379019139809,0.010962379019139809,0.0,0.0,False,0.7,0.666,0.666,0.106,0.106,0.017958292746717595,0.9939040095759486,0.08730036091891251,0.9640907444778923,0.017958292746717595,0.9939040095759486,-0.04299319760443987,-0.03399999999999992,0.045714285714285714,0.045714285714285714,0.0,ordinary_reset_baseline,False
qwen25_7b,Qwen2.5-7B,truthfulqa_mc,explicit_user_retraction,R1 User retraction,R1,user_retraction,True,500,0.09597502619342342,0.10693740521256323,0.10237640967167151,0.7065809558702578,0.663587758265818,0.6619717289084898,0.010962379019139809,0.0064013834782480905,0.0045609955408917185,0.41605891685814095,False,0.7,0.666,0.664,0.104,0.104,0.029773767769834862,0.9883302393425878,0.08730036091891251,0.9640907444778923,0.017958292746717595,0.9939040095759486,-0.044609226961768056,-0.03599999999999992,0.045714285714285714,0.04285714285714286,0.0028571428571428567,no_material_change,False
qwen25_7b,Qwen2.5-7B,truthfulqa_mc,system_level_reset,R2 System reset,R2,system_reset,True,500,0.09597502619342342,0.10693740521256323,0.10767826943594201,0.7065809558702578,0.663587758265818,0.6569209392800981,0.010962379019139809,0.01170324324251859,-0.0007408642233787816,-0.06758243097463304,False,0.7,0.666,0.654,0.108,0.108,0.02654009491136635,0.9901793730117455,0.08730036091891251,0.9640907444778923,0.017958292746717595,0.9939040095759486,-0.04966001659015973,-0.04599999999999993,0.045714285714285714,0.045714285714285714,0.0,no_material_change,False
qwen25_7b,Qwen2.5-7B,truthfulqa_mc,fresh_context_deletion,R3 Fresh context deletion,R3,context_removal,True,500,0.09597502619342342,0.10693740521256323,0.09597502619342342,0.7065809558702578,0.663587758265818,0.7065809558702578,0.010962379019139809,0.0,0.010962379019139809,1.0,False,0.7,0.666,0.7,0.102,0.102,0.08730036091891251,0.9640907444778923,0.08730036091891251,0.9640907444778923,0.017958292746717595,0.9939040095759486,0.0,0.0,0.045714285714285714,0.0,0.045714285714285714,restored_clean_context_like,True
qwen25_7b,Qwen2.5-7B,truthfulqa_mc,context_truncation,R3 Context truncation,R3,context_removal,True,500,0.09597502619342342,0.10693740521256323,0.08890965541664793,0.7065809558702578,0.663587758265818,0.7482583245881618,0.010962379019139809,-0.0070653707767754925,0.0180277497959153,1.644510718379622,False,0.7,0.666,0.746,0.088,0.088,0.07896002958327568,0.9688819822705472,0.08730036091891251,0.9640907444778923,0.017958292746717595,0.9939040095759486,0.04167736871790395,0.04600000000000004,0.045714285714285714,0.002857142857142857,0.04285714285714286,restored_clean_context_like,True
qwen25_7b,Qwen2.5-7B,truthfulqa_mc,neutral_summary_replacement,R4 Neutral summary,R4,neutral_summary,True,500,0.09597502619342342,0.10693740521256323,0.09968450176409209,0.7065809558702578,0.663587758265818,0.7309155034288017,0.010962379019139809,0.003709475570668669,0.00725290344847114,0.6616176503118443,False,0.7,0.666,0.73,0.098,0.098,0.07320020430946823,0.9691557348856327,0.08730036091891251,0.9640907444778923,0.017958292746717595,0.9939040095759486,0.024334547558543917,0.030000000000000027,0.045714285714285714,0.0,0.045714285714285714,restored_clean_context_like,True
qwen25_7b,Qwen2.5-7B,truthfulqa_mc,factual_state_reconstruction,R5 Factual-state reconstruction,R5,state_reconstruction,True,500,0.09597502619342342,0.10693740521256323,0.08354922534153039,0.7065809558702578,0.663587758265818,0.7687470368810302,0.010962379019139809,-0.012425800851893029,0.023388179871032838,2.133494912937981,False,0.7,0.666,0.768,0.084,0.084,0.07467310717622659,0.96993631091303,0.08730036091891251,0.9640907444778923,0.017958292746717595,0.9939040095759486,0.06216608101077237,0.06800000000000006,0.045714285714285714,0.008571428571428572,0.037142857142857144,restored_clean_context_like,True
qwen25_7b,Qwen2.5-7B,truthfulqa_mc,self_verification_final_label,R6 Self-verification label,R6,verification,True,500,0.09597502619342342,0.10693740521256323,0.1100687313620616,0.7065809558702578,0.663587758265818,0.6574516898342936,0.010962379019139809,0.014093705168638185,-0.0031313261494983757,-0.285642937908936,False,0.7,0.666,0.658,0.112,0.112,0.01726538955055029,0.9926112857400288,0.08730036091891251,0.9640907444778923,0.017958292746717595,0.9939040095759486,-0.049129266035964236,-0.041999999999999926,0.045714285714285714,0.04857142857142857,-0.0028571428571428567,no_material_change,False
qwen25_7b,Qwen2.5-7B,truthfulqa_mc,evidence_for_each_option_then_answer,R6 Evidence comparison label,R6,verification,False,500,0.09597502619342342,0.10693740521256323,0.10836104587217495,0.7065809558702578,0.663587758265818,0.6550099448257508,0.010962379019139809,0.012386019678751525,-0.0014236406596117163,-0.12986603155447418,False,0.7,0.666,0.652,0.11,0.11,0.021409714066080717,0.991363219287205,0.08730036091891251,0.9640907444778923,0.017958292746717595,0.9939040095759486,-0.05157101104450701,-0.04799999999999993,0.045714285714285714,0.04857142857142857,-0.0028571428571428567,no_material_change,False
qwen25_7b,Qwen2.5-7B,truthfulqa_mc,source_skepticism_reset,R2 Source skepticism reset,R2,source_skepticism,False,500,0.09597502619342342,0.10693740521256323,0.10649236007633127,0.7065809558702578,0.663587758265818,0.6641934308653504,0.010962379019139809,0.010517333882907848,0.0004450451362319613,0.040597495804052475,False,0.7,0.666,0.664,0.108,0.108,0.02110205866346797,0.9912822899609485,0.08730036091891251,0.9640907444778923,0.017958292746717595,0.9939040095759486,-0.04238752500490739,-0.03599999999999992,0.045714285714285714,0.045714285714285714,0.0,no_material_change,False
