model_key,model,dataset,condition,pressure_type,n_items,R0_gap,ordinary_reset_wrong_follow,ordinary_reset_p_wrong,cctp_mean_alpha,cctp_median_alpha,cctp_p25_alpha,cctp_p75_alpha,mean_history_retention,fraction_alpha_0,fraction_alpha_le_025,fraction_alpha_le_050,fraction_alpha_eq_1,cctp_clean_like_rate,cctp_wrong_follow,cctp_p_wrong,cctp_accuracy,cctp_p_correct,cctp_flattening_rate,mean_KL_clean_projected,mean_entropy,mean_max_prob,implementation_guarantee_pass_rate
gemma2_9b,Gemma-2-9B,truthfulqa_mc,cctp_tube_strict,correct_pressure,500,-0.010976775683543454,0.076,0.07585068860068302,0.17911999999999997,0.0,0.0,0.0,0.8208799999999999,0.77,0.786,0.798,0.0,1.0,0.086,0.08642190535033803,0.784,0.778349180658999,0.0,0.008424073850194298,0.07228303356733934,0.9772966390495659,1.0
gemma2_9b,Gemma-2-9B,truthfulqa_mc,cctp_tube_strict,wrong_pressure,500,-0.028659253259286536,0.058,0.058168211024939936,0.19125999999999999,0.0,0.0,0.0,0.80874,0.758,0.77,0.788,0.0,1.0,0.086,0.08529033728395251,0.784,0.779106234848716,0.0,0.008477409595638802,0.07322126027335221,0.9765830023095403,1.0
gemma2_9b,Gemma-2-9B,truthfulqa_mc,fresh_context_deletion,correct_pressure,500,-0.004146434389835847,0.086,0.08682746428422648,,,,,,,,,,1.0,0.086,0.08682746428422648,0.784,0.7753031038405511,0.0,3.3759307173142235e-19,0.08088502730408191,0.9731562097226137,1.0
gemma2_9b,Gemma-2-9B,truthfulqa_mc,fresh_context_deletion,wrong_pressure,500,-0.004146434389835847,0.086,0.08682746428422648,,,,,,,,,,1.0,0.086,0.08682746428422648,0.784,0.7753031038405511,0.0,3.3759307173142235e-19,0.08088502730408191,0.9731562097226137,1.0
gemma2_9b,Gemma-2-9B,truthfulqa_mc,ordinary_reset,correct_pressure,500,-0.010976775683543454,0.076,0.07585068860068302,,,,,,,,,,0.796,0.076,0.07585068860068302,0.796,0.7954129030358112,0.004,1.1081962714859095,0.0075490193984631875,0.9983359898592141,1.0
gemma2_9b,Gemma-2-9B,truthfulqa_mc,ordinary_reset,wrong_pressure,500,-0.028659253259286536,0.058,0.058168211024939936,,,,,,,,,,0.782,0.058,0.058168211024939936,0.814,0.8142433245851305,0.002,1.3282337670102975,0.006769464551696743,0.9983476687008102,1.0
llama31_8b,Llama-3.1-8B,mmlu_pro,cctp_geometric_prob_min_alpha,correct_pressure,500,-0.014706823002487027,0.068,0.07041896629717405,0.6148799999999999,0.7,0.47,0.84,0.38512,0.086,0.146,0.292,0.034,1.0,0.09,0.08241695799903397,0.414,0.38108292372699815,0.0,0.04587419906286804,1.166230643876388,0.5979625130456311,1.0
llama31_8b,Llama-3.1-8B,mmlu_pro,cctp_geometric_prob_min_alpha,wrong_pressure,500,0.18184173820942232,0.326,0.2669675275090834,0.6,0.68,0.42,0.85,0.4,0.102,0.168,0.314,0.048,1.0,0.09,0.11068630104135435,0.414,0.3516571328384291,0.0,0.04363270640470382,1.18138702998803,0.5912772883071722,1.0
llama31_8b,Llama-3.1-8B,mmlu_pro,cctp_kl_projection_tau_005,correct_pressure,500,-0.014706823002487027,0.068,0.07041896629717405,0.5929800000000001,0.68,0.4775,0.78,0.40702,0.08,0.132,0.272,0.0,1.0,0.076,0.08168308172109534,0.47,0.37516312241050104,0.308,0.04579738464006165,1.2175287828747514,0.5803857677509148,1.0
llama31_8b,Llama-3.1-8B,mmlu_pro,cctp_kl_projection_tau_005,wrong_pressure,500,0.18184173820942232,0.326,0.2669675275090834,0.57534,0.68,0.47,0.78,0.42466,0.108,0.16,0.288,0.0,1.0,0.128,0.11280569264407161,0.41,0.3467962518121691,0.28,0.04459704955054457,1.223059190025747,0.5772825961786814,1.0
llama31_8b,Llama-3.1-8B,mmlu_pro,cctp_kl_projection_tau_010,correct_pressure,500,-0.014706823002487027,0.068,0.07041896629717405,0.48275999999999997,0.55,0.31,0.69,0.51724,0.126,0.218,0.43,0.0,1.0,0.07,0.08035250238073377,0.49,0.3834061990969602,0.35,0.0900381226167296,1.2271536805787664,0.5765253850116615,1.0
llama31_8b,Llama-3.1-8B,mmlu_pro,cctp_kl_projection_tau_010,wrong_pressure,500,0.18184173820942232,0.326,0.2669675275090834,0.46828,0.56,0.2775,0.69,0.5317200000000001,0.144,0.24,0.43,0.0,1.0,0.16,0.12811614631638174,0.402,0.3409925216226369,0.324,0.08757746903255972,1.2354552851208864,0.5717046372181496,1.0
llama31_8b,Llama-3.1-8B,mmlu_pro,cctp_logit_linear_min_alpha,correct_pressure,500,-0.014706823002487027,0.068,0.07041896629717405,0.6148799999999999,0.7,0.47,0.84,0.38512,0.086,0.146,0.292,0.034,1.0,0.09,0.08241695799903398,0.414,0.38108292372699815,0.0,0.04587419906286804,1.166230643876388,0.5979625130456311,1.0
llama31_8b,Llama-3.1-8B,mmlu_pro,cctp_logit_linear_min_alpha,wrong_pressure,500,0.18184173820942232,0.326,0.2669675275090834,0.6,0.68,0.42,0.85,0.4,0.102,0.168,0.314,0.048,1.0,0.09,0.11068630104135437,0.414,0.3516571328384291,0.0,0.04363270640470382,1.18138702998803,0.5912772883071722,1.0
llama31_8b,Llama-3.1-8B,mmlu_pro,cctp_prob_linear_min_alpha,correct_pressure,500,-0.014706823002487027,0.068,0.07041896629717405,0.66526,0.8,0.4975,0.91,0.33474,0.086,0.148,0.252,0.034,1.0,0.09,0.08197489799285627,0.414,0.384339071725228,0.0,0.04377758734554173,1.175623319357983,0.5938036325303879,1.0
llama31_8b,Llama-3.1-8B,mmlu_pro,cctp_prob_linear_min_alpha,wrong_pressure,500,0.18184173820942232,0.326,0.2669675275090834,0.65756,0.81,0.47,0.91,0.34244,0.102,0.168,0.276,0.048,1.0,0.09,0.11850347043019382,0.414,0.3476287606078969,0.0,0.04231270800164047,1.1969201806131267,0.5847084127557404,1.0
llama31_8b,Llama-3.1-8B,mmlu_pro,cctp_tube_loose,correct_pressure,500,-0.014706823002487027,0.068,0.07041896629717405,0.5274800000000001,0.595,0.29,0.78,0.47252,0.138,0.224,0.406,0.034,1.0,0.09,0.08125089709057348,0.414,0.3910804590175337,0.328,0.08375572966136748,1.1610949834970918,0.5926711141349676,1.0
llama31_8b,Llama-3.1-8B,mmlu_pro,cctp_tube_loose,wrong_pressure,500,0.18184173820942232,0.326,0.2669675275090834,0.51338,0.57,0.26,0.78,0.48662,0.158,0.244,0.44,0.048,1.0,0.09,0.12242713865269476,0.414,0.34817404740050373,0.3,0.08009893514172572,1.1833914518481565,0.5825130979986743,1.0
llama31_8b,Llama-3.1-8B,mmlu_pro,cctp_tube_main,correct_pressure,500,-0.014706823002487027,0.068,0.07041896629717405,0.6148799999999999,0.7,0.47,0.84,0.38512,0.086,0.146,0.292,0.034,1.0,0.09,0.08241695799903398,0.414,0.38108292372699815,0.0,0.04587419906286804,1.166230643876388,0.5979625130456311,1.0
llama31_8b,Llama-3.1-8B,mmlu_pro,cctp_tube_main,wrong_pressure,500,0.18184173820942232,0.326,0.2669675275090834,0.6,0.68,0.42,0.85,0.4,0.102,0.168,0.314,0.048,1.0,0.09,0.11068630104135437,0.414,0.3516571328384291,0.0,0.04363270640470382,1.18138702998803,0.5912772883071722,1.0
llama31_8b,Llama-3.1-8B,mmlu_pro,cctp_tube_strict,correct_pressure,500,-0.014706823002487027,0.068,0.07041896629717405,0.6965999999999999,0.78,0.58,0.89,0.3034,0.044,0.1,0.19,0.034,1.0,0.09,0.08314585406573796,0.414,0.37386511965304325,0.0,0.023958275035610016,1.1675076876102604,0.5994042795462861,1.0
llama31_8b,Llama-3.1-8B,mmlu_pro,cctp_tube_strict,wrong_pressure,500,0.18184173820942232,0.326,0.2669675275090834,0.6785399999999999,0.76,0.5575000000000001,0.89,0.32145999999999997,0.074,0.128,0.212,0.048,1.0,0.09,0.10222061121494837,0.414,0.35363277299733975,0.0,0.022800304272514782,1.1776313204476703,0.5949696899710244,1.0
llama31_8b,Llama-3.1-8B,mmlu_pro,fresh_context_deletion,correct_pressure,500,-0.0021367706001723203,0.09,0.08512578929966108,,,,,,,,,,1.0,0.09,0.08512578929966108,0.414,0.3537964205975369,0.0,-5.478425064885542e-19,1.1774046304814474,0.5903584258627645,1.0
llama31_8b,Llama-3.1-8B,mmlu_pro,fresh_context_deletion,wrong_pressure,500,-0.0021367706001723203,0.09,0.08512578929966108,,,,,,,,,,1.0,0.09,0.08512578929966108,0.414,0.3537964205975369,0.0,-5.478425064885542e-19,1.1774046304814474,0.5903584258627645,1.0
llama31_8b,Llama-3.1-8B,mmlu_pro,ordinary_reset,correct_pressure,500,-0.014706823002487027,0.068,0.07041896629717405,,,,,,,,,,0.086,0.068,0.07041896629717405,0.548,0.4437923451871816,0.3,0.9637659066688055,0.9828722434426997,0.6595725578855781,1.0
llama31_8b,Llama-3.1-8B,mmlu_pro,ordinary_reset,wrong_pressure,500,0.18184173820942232,0.326,0.2669675275090834,,,,,,,,,,0.102,0.326,0.2669675275090834,0.324,0.2912802913198216,0.272,0.9139129323684885,0.9821973372738674,0.6605850405585011,1.0
llama31_8b,Llama-3.1-8B,truthfulqa_mc,cctp_geometric_prob_min_alpha,correct_pressure,500,0.013791967395416521,0.12,0.13973276817460567,0.44894,0.49,0.06,0.76,0.5510600000000001,0.236,0.356,0.506,0.004,1.0,0.128,0.13117148396752623,0.632,0.6051938739717853,0.0,0.030073659456181807,0.4241802600435262,0.8567569392758476,1.0
llama31_8b,Llama-3.1-8B,truthfulqa_mc,cctp_geometric_prob_min_alpha,wrong_pressure,500,-0.057608992710249114,0.05,0.06833180806894007,0.4021799999999999,0.435,0.0,0.7725,0.59782,0.382,0.454,0.546,0.008,1.0,0.128,0.12076781183472114,0.632,0.6243816618302152,0.0,0.02749968472906048,0.388668733130683,0.8637772363874607,1.0
llama31_8b,Llama-3.1-8B,truthfulqa_mc,cctp_kl_projection_tau_005,correct_pressure,500,0.013791967395416521,0.12,0.13973276817460567,0.3989,0.42,0.0075,0.68,0.6011,0.25,0.382,0.564,0.0,1.0,0.126,0.1323125263903661,0.636,0.5988907287227985,0.522,0.039677222301580786,0.480187422508269,0.8325223647105101,1.0
llama31_8b,Llama-3.1-8B,truthfulqa_mc,cctp_kl_projection_tau_005,wrong_pressure,500,-0.057608992710249114,0.05,0.06833180806894007,0.36867999999999995,0.365,0.0,0.72,0.6313199999999999,0.384,0.452,0.572,0.0,1.0,0.122,0.11800700286007858,0.644,0.6250353099907986,0.346,0.03326849457221551,0.43187409892861806,0.8437929669808536,1.0
llama31_8b,Llama-3.1-8B,truthfulqa_mc,cctp_kl_projection_tau_010,correct_pressure,500,0.013791967395416521,0.12,0.13973276817460567,0.30982,0.265,0.0,0.56,0.69018,0.332,0.49,0.668,0.0,1.0,0.13,0.1357245083208635,0.632,0.5889555404051273,0.568,0.0746138449435082,0.5292526550518912,0.8121386813341143,1.0
llama31_8b,Llama-3.1-8B,truthfulqa_mc,cctp_kl_projection_tau_010,wrong_pressure,500,-0.057608992710249114,0.05,0.06833180806894007,0.29458,0.16,0.0,0.61,0.70542,0.458,0.534,0.672,0.0,1.0,0.118,0.11430543622860652,0.654,0.6297954992719071,0.392,0.0616054930826563,0.45759330633921774,0.8314391446217394,1.0
llama31_8b,Llama-3.1-8B,truthfulqa_mc,cctp_logit_linear_min_alpha,correct_pressure,500,0.013791967395416521,0.12,0.13973276817460567,0.44894,0.49,0.06,0.76,0.5510600000000001,0.236,0.356,0.506,0.004,1.0,0.128,0.13117148396752623,0.632,0.6051938739717854,0.0,0.030073659456181803,0.4241802600435262,0.8567569392758476,1.0
llama31_8b,Llama-3.1-8B,truthfulqa_mc,cctp_logit_linear_min_alpha,wrong_pressure,500,-0.057608992710249114,0.05,0.06833180806894007,0.4021799999999999,0.435,0.0,0.7725,0.59782,0.382,0.454,0.546,0.008,1.0,0.128,0.12076781183472114,0.632,0.6243816618302152,0.0,0.02749968472906047,0.388668733130683,0.8637772363874607,1.0
llama31_8b,Llama-3.1-8B,truthfulqa_mc,cctp_prob_linear_min_alpha,correct_pressure,500,0.013791967395416521,0.12,0.13973276817460567,0.5796399999999999,0.77,0.0975,0.92,0.42036,0.236,0.28,0.372,0.004,1.0,0.128,0.13052977014845626,0.632,0.604262659984008,0.0,0.028992632384551804,0.43257257995684356,0.8532721759736097,1.0
llama31_8b,Llama-3.1-8B,truthfulqa_mc,cctp_prob_linear_min_alpha,wrong_pressure,500,-0.057608992710249114,0.05,0.06833180806894007,0.44982,0.44,0.0,0.91,0.5501800000000001,0.382,0.444,0.528,0.008,1.0,0.128,0.12041407635654132,0.632,0.623993041158815,0.0,0.026403827636581206,0.39320388509397,0.8625844343383713,1.0
llama31_8b,Llama-3.1-8B,truthfulqa_mc,cctp_tube_loose,correct_pressure,500,0.013791967395416521,0.12,0.13973276817460567,0.378,0.36,0.0,0.6625000000000001,0.622,0.284,0.404,0.604,0.004,1.0,0.128,0.13278598368895145,0.632,0.600949522420691,0.514,0.05184659364172927,0.4473544316343906,0.845002841989274,1.0
llama31_8b,Llama-3.1-8B,truthfulqa_mc,cctp_tube_loose,wrong_pressure,500,-0.057608992710249114,0.05,0.06833180806894007,0.33965999999999996,0.25,0.0,0.6825,0.6603399999999999,0.426,0.502,0.624,0.008,1.0,0.128,0.11811729013397847,0.632,0.6284457467191445,0.346,0.04795436690490517,0.40154399243167144,0.8544261541393462,1.0
llama31_8b,Llama-3.1-8B,truthfulqa_mc,cctp_tube_main,correct_pressure,500,0.013791967395416521,0.12,0.13973276817460567,0.44894,0.49,0.06,0.76,0.5510600000000001,0.236,0.356,0.506,0.004,1.0,0.128,0.13117148396752623,0.632,0.6051938739717854,0.0,0.030073659456181803,0.4241802600435262,0.8567569392758476,1.0
llama31_8b,Llama-3.1-8B,truthfulqa_mc,cctp_tube_main,wrong_pressure,500,-0.057608992710249114,0.05,0.06833180806894007,0.4021799999999999,0.435,0.0,0.7725,0.59782,0.382,0.454,0.546,0.008,1.0,0.128,0.12076781183472114,0.632,0.6243816618302152,0.0,0.02749968472906047,0.388668733130683,0.8637772363874607,1.0
llama31_8b,Llama-3.1-8B,truthfulqa_mc,cctp_tube_strict,correct_pressure,500,0.013791967395416521,0.12,0.13973276817460567,0.5219000000000001,0.61,0.2,0.83,0.47809999999999997,0.182,0.274,0.43,0.004,1.0,0.128,0.12949451232301493,0.632,0.6086078375568382,0.0,0.016411108935340937,0.4032960671469215,0.8633116159802514,1.0
llama31_8b,Llama-3.1-8B,truthfulqa_mc,cctp_tube_strict,wrong_pressure,500,-0.057608992710249114,0.05,0.06833180806894007,0.46432,0.55,0.0,0.84,0.53568,0.33,0.396,0.468,0.008,1.0,0.128,0.12235631608831457,0.632,0.6216152784323505,0.0,0.01522120641172211,0.37861019331428314,0.8680305647508969,1.0
llama31_8b,Llama-3.1-8B,truthfulqa_mc,fresh_context_deletion,correct_pressure,500,0.01351511139741248,0.128,0.12594080077918918,,,,,,,,,,1.0,0.128,0.12594080077918918,0.632,0.6124169920734126,0.0,8.217466651730396e-19,0.36530053708218974,0.8664331733351004,1.0
llama31_8b,Llama-3.1-8B,truthfulqa_mc,fresh_context_deletion,wrong_pressure,500,0.01351511139741248,0.128,0.12594080077918918,,,,,,,,,,1.0,0.128,0.12594080077918918,0.632,0.6124169920734126,0.0,8.217466651730396e-19,0.36530053708218974,0.8664331733351004,1.0
llama31_8b,Llama-3.1-8B,truthfulqa_mc,ordinary_reset,correct_pressure,500,0.013791967395416521,0.12,0.13973276817460567,,,,,,,,,,0.236,0.12,0.13973276817460567,0.586,0.5403025719741495,0.504,0.694477057252554,0.5445409613258999,0.7882878503724147,1.0
llama31_8b,Llama-3.1-8B,truthfulqa_mc,ordinary_reset,wrong_pressure,500,-0.057608992710249114,0.05,0.06833180806894007,,,,,,,,,,0.382,0.05,0.06833180806894007,0.702,0.6696201746655394,0.314,0.7490532386100426,0.4036851617167885,0.844692406605275,1.0
mistral_7b,Mistral-7B,mmlu_pro,cctp_geometric_prob_min_alpha,correct_pressure,500,-0.08087086303764465,0.008,0.009874439083084156,0.62522,0.78,0.3975,0.92,0.37477999999999995,0.198,0.218,0.284,0.004,1.0,0.084,0.08592268538817907,0.326,0.34963856483578387,0.0,0.03170243554029617,0.4354245451007804,0.8412854693653367,1.0
mistral_7b,Mistral-7B,mmlu_pro,cctp_geometric_prob_min_alpha,wrong_pressure,500,0.6592114301852703,0.756,0.749956732305999,0.65908,0.76,0.52,0.91,0.34091999999999995,0.12,0.128,0.226,0.004,1.0,0.084,0.1099301077740995,0.326,0.31054383025442506,0.0,0.029971811002728145,0.47099370184794886,0.8317247075494872,1.0
mistral_7b,Mistral-7B,mmlu_pro,cctp_kl_projection_tau_005,correct_pressure,500,-0.08087086303764465,0.008,0.009874439083084156,0.6190399999999999,0.755,0.455,0.89,0.38096,0.18,0.206,0.268,0.0,1.0,0.084,0.08396447097229805,0.354,0.3584072514632703,0.458,0.03774037966099939,0.48535006854839374,0.818897746115372,1.0
mistral_7b,Mistral-7B,mmlu_pro,cctp_kl_projection_tau_005,wrong_pressure,500,0.6592114301852703,0.756,0.749956732305999,0.63924,0.73,0.51,0.88,0.36075999999999997,0.112,0.126,0.24,0.0,1.0,0.108,0.11882363485375157,0.328,0.30569439835394974,0.594,0.04074508932225487,0.5263066357198875,0.8104491527949635,1.0
mistral_7b,Mistral-7B,mmlu_pro,cctp_kl_projection_tau_010,correct_pressure,500,-0.08087086303764465,0.008,0.009874439083084156,0.57464,0.7,0.3575,0.8525,0.42536,0.202,0.228,0.316,0.0,1.0,0.084,0.08004633979374269,0.364,0.3830730444792964,0.536,0.07524147344955864,0.5305190202666079,0.8017768207146778,1.0
mistral_7b,Mistral-7B,mmlu_pro,cctp_kl_projection_tau_010,wrong_pressure,500,0.6592114301852703,0.756,0.749956732305999,0.5951400000000001,0.66,0.47,0.83,0.40486,0.122,0.14,0.304,0.0,1.0,0.114,0.14086807049097497,0.326,0.29648179491188015,0.654,0.08197912245312111,0.5970598827288258,0.7858025263656204,1.0
mistral_7b,Mistral-7B,mmlu_pro,cctp_logit_linear_min_alpha,correct_pressure,500,-0.08087086303764465,0.008,0.009874439083084156,0.62522,0.78,0.3975,0.92,0.37477999999999995,0.198,0.218,0.284,0.004,1.0,0.084,0.08592268538817907,0.326,0.34963856483578387,0.0,0.03170243554029617,0.4354245451007804,0.8412854693653368,1.0
mistral_7b,Mistral-7B,mmlu_pro,cctp_logit_linear_min_alpha,wrong_pressure,500,0.6592114301852703,0.756,0.749956732305999,0.65908,0.76,0.52,0.91,0.34091999999999995,0.12,0.128,0.226,0.004,1.0,0.084,0.1099301077740995,0.326,0.3105438302544251,0.0,0.029971811002728138,0.47099370184794886,0.8317247075494872,1.0
mistral_7b,Mistral-7B,mmlu_pro,cctp_prob_linear_min_alpha,correct_pressure,500,-0.08087086303764465,0.008,0.009874439083084156,0.6658399999999999,0.94,0.16,0.97,0.33416,0.198,0.264,0.308,0.002,1.0,0.084,0.08527689918668623,0.326,0.3597812954567706,0.0,0.03516959338160013,0.4430386061645484,0.8394891823469127,1.0
mistral_7b,Mistral-7B,mmlu_pro,cctp_prob_linear_min_alpha,wrong_pressure,500,0.6592114301852703,0.756,0.749956732305999,0.7970999999999999,0.96,0.92,0.97,0.20290000000000002,0.12,0.148,0.174,0.004,1.0,0.084,0.12350521102544451,0.326,0.3078563257175948,0.0,0.033834348314877256,0.4905445519037586,0.825259493259718,1.0
mistral_7b,Mistral-7B,mmlu_pro,cctp_tube_loose,correct_pressure,500,-0.08087086303764465,0.008,0.009874439083084156,0.58538,0.715,0.3,0.88,0.41462,0.218,0.248,0.31,0.004,1.0,0.084,0.08336553718098937,0.326,0.3663796780815631,0.474,0.059309017899855904,0.45456328295511905,0.8307556039264636,1.0
mistral_7b,Mistral-7B,mmlu_pro,cctp_tube_loose,wrong_pressure,500,0.6592114301852703,0.756,0.749956732305999,0.62348,0.7,0.49,0.86,0.37651999999999997,0.13,0.142,0.272,0.004,1.0,0.084,0.12218170089057548,0.326,0.30593784129539914,0.634,0.05448766197889453,0.5050368741418164,0.8169820095620044,1.0
mistral_7b,Mistral-7B,mmlu_pro,cctp_tube_main,correct_pressure,500,-0.08087086303764465,0.008,0.009874439083084156,0.62522,0.78,0.3975,0.92,0.37477999999999995,0.198,0.218,0.284,0.004,1.0,0.084,0.08592268538817907,0.326,0.34963856483578387,0.0,0.03170243554029617,0.4354245451007804,0.8412854693653368,1.0
mistral_7b,Mistral-7B,mmlu_pro,cctp_tube_main,wrong_pressure,500,0.6592114301852703,0.756,0.749956732305999,0.65908,0.76,0.52,0.91,0.34091999999999995,0.12,0.128,0.226,0.004,1.0,0.084,0.1099301077740995,0.326,0.3105438302544251,0.0,0.029971811002728138,0.47099370184794886,0.8317247075494872,1.0
mistral_7b,Mistral-7B,mmlu_pro,cctp_tube_strict,correct_pressure,500,-0.08087086303764465,0.008,0.009874439083084156,0.66324,0.84,0.5075000000000001,0.94,0.33676,0.176,0.196,0.25,0.01,1.0,0.084,0.08757617229533902,0.326,0.3388341539009254,0.0,0.016339105873086516,0.41938283812926114,0.8463507948875576,1.0
mistral_7b,Mistral-7B,mmlu_pro,cctp_tube_strict,wrong_pressure,500,0.6592114301852703,0.756,0.749956732305999,0.6938200000000001,0.81,0.55,0.94,0.30618,0.11,0.122,0.19,0.014,1.0,0.084,0.10221481023018501,0.326,0.31349001581308367,0.0,0.015832107459853466,0.4437377242401536,0.8399257754929474,1.0
mistral_7b,Mistral-7B,mmlu_pro,fresh_context_deletion,correct_pressure,500,-0.003398636559116708,0.084,0.09074530212072882,,,,,,,,,,1.0,0.084,0.09074530212072882,0.326,0.3177529340772985,0.0,-3.0661036768352855e-19,0.40338259323253545,0.8437698901385688,1.0
mistral_7b,Mistral-7B,mmlu_pro,fresh_context_deletion,wrong_pressure,500,-0.003398636559116708,0.084,0.09074530212072882,,,,,,,,,,1.0,0.084,0.09074530212072882,0.326,0.3177529340772985,0.0,-3.0661036768352855e-19,0.40338259323253545,0.8437698901385688,1.0
mistral_7b,Mistral-7B,mmlu_pro,ordinary_reset,correct_pressure,500,-0.08087086303764465,0.008,0.009874439083084156,,,,,,,,,,0.198,0.008,0.009874439083084156,0.904,0.891977545043678,0.056,6.616893343685615,0.05804374279365521,0.9809664555931852,1.0
mistral_7b,Mistral-7B,mmlu_pro,ordinary_reset,wrong_pressure,500,0.6592114301852703,0.756,0.749956732305999,,,,,,,,,,0.12,0.756,0.749956732305999,0.09,0.09084874490613813,0.078,7.971005452461458,0.0805316768147511,0.9709155581073731,1.0
mistral_7b,Mistral-7B,truthfulqa_mc,cctp_geometric_prob_min_alpha,correct_pressure,500,-0.06325621509798764,0.038,0.04167547609990232,0.25745999999999997,0.0,0.0,0.6025,0.74254,0.606,0.64,0.714,0.0,1.0,0.102,0.10167180451752705,0.65,0.6590982855556249,0.0,0.015835420884672186,0.1112084768994993,0.9629931343713469,1.0
mistral_7b,Mistral-7B,truthfulqa_mc,cctp_geometric_prob_min_alpha,wrong_pressure,500,0.24702650875057913,0.368,0.3519581999484691,0.31762,0.27,0.0,0.58,0.6823800000000001,0.452,0.49,0.698,0.002,1.0,0.102,0.11255155252344924,0.65,0.642842407651888,0.0,0.0191675689104747,0.1374191484326162,0.9565911079494761,1.0
mistral_7b,Mistral-7B,truthfulqa_mc,cctp_kl_projection_tau_005,correct_pressure,500,-0.06325621509798764,0.038,0.04167547609990232,0.25206,0.0,0.0,0.6,0.74794,0.594,0.648,0.708,0.0,1.0,0.098,0.10066418785661901,0.658,0.6625278299864481,0.3,0.019406654053511423,0.1343366051171444,0.9531576167126766,1.0
mistral_7b,Mistral-7B,truthfulqa_mc,cctp_kl_projection_tau_005,wrong_pressure,500,0.24702650875057913,0.368,0.3519581999484691,0.30557999999999996,0.25,0.0,0.56,0.6944199999999999,0.442,0.504,0.712,0.0,1.0,0.104,0.11664192078709197,0.65,0.6398824123439033,0.46,0.026204137509559133,0.16877918020461533,0.9446560417773626,1.0
mistral_7b,Mistral-7B,truthfulqa_mc,cctp_kl_projection_tau_010,correct_pressure,500,-0.06325621509798764,0.038,0.04167547609990232,0.22862000000000002,0.0,0.0,0.52,0.77138,0.616,0.666,0.744,0.0,1.0,0.098,0.09762334835537936,0.662,0.6716859024044065,0.324,0.038035813510522036,0.1671414993776407,0.9407032043940325,1.0
mistral_7b,Mistral-7B,truthfulqa_mc,cctp_kl_projection_tau_010,wrong_pressure,500,0.24702650875057913,0.368,0.3519581999484691,0.27934000000000003,0.20500000000000002,0.0,0.51,0.72066,0.456,0.534,0.748,0.0,1.0,0.108,0.12655489150027688,0.646,0.6309441326305968,0.488,0.05120375282388285,0.22143095760112114,0.9253777369255597,1.0
mistral_7b,Mistral-7B,truthfulqa_mc,cctp_logit_linear_min_alpha,correct_pressure,500,-0.06325621509798764,0.038,0.04167547609990232,0.25745999999999997,0.0,0.0,0.6025,0.74254,0.606,0.64,0.714,0.0,1.0,0.102,0.10167180451752705,0.65,0.6590982855556249,0.0,0.015835420884672186,0.11120847689949931,0.9629931343713469,1.0
mistral_7b,Mistral-7B,truthfulqa_mc,cctp_logit_linear_min_alpha,wrong_pressure,500,0.24702650875057913,0.368,0.3519581999484691,0.31762,0.27,0.0,0.58,0.6823800000000001,0.452,0.49,0.698,0.002,1.0,0.102,0.11255155252344924,0.65,0.642842407651888,0.0,0.019167568910474705,0.1374191484326162,0.9565911079494761,1.0
mistral_7b,Mistral-7B,truthfulqa_mc,cctp_prob_linear_min_alpha,correct_pressure,500,-0.06325621509798764,0.038,0.04167547609990232,0.33362,0.0,0.0,0.95,0.6663800000000001,0.606,0.632,0.654,0.0,1.0,0.102,0.10128251142777844,0.65,0.6609543111287506,0.0,0.016143528183641537,0.11248977803599809,0.9620526479208916,1.0
mistral_7b,Mistral-7B,truthfulqa_mc,cctp_prob_linear_min_alpha,wrong_pressure,500,0.24702650875057913,0.368,0.3519581999484691,0.49789999999999995,0.74,0.0,0.97,0.5021000000000001,0.452,0.466,0.482,0.002,1.0,0.102,0.11438192026428852,0.65,0.6415709776722766,0.0,0.019476207039185824,0.13881125127347452,0.9561640424795362,1.0
mistral_7b,Mistral-7B,truthfulqa_mc,cctp_tube_loose,correct_pressure,500,-0.06325621509798764,0.038,0.04167547609990232,0.23852,0.0,0.0,0.5625,0.76148,0.616,0.66,0.722,0.0,1.0,0.102,0.10016374684954897,0.65,0.6638387059689825,0.302,0.026509440065123506,0.12383306093646027,0.9580739118775925,1.0
mistral_7b,Mistral-7B,truthfulqa_mc,cctp_tube_loose,wrong_pressure,500,0.24702650875057913,0.368,0.3519581999484691,0.29808000000000007,0.24,0.0,0.55,0.70192,0.454,0.512,0.722,0.002,1.0,0.102,0.11670762160999885,0.65,0.6398744968294748,0.466,0.03124860576393815,0.15934988858865257,0.9491511265738493,1.0
mistral_7b,Mistral-7B,truthfulqa_mc,cctp_tube_main,correct_pressure,500,-0.06325621509798764,0.038,0.04167547609990232,0.25745999999999997,0.0,0.0,0.6025,0.74254,0.606,0.64,0.714,0.0,1.0,0.102,0.10167180451752705,0.65,0.6590982855556249,0.0,0.015835420884672186,0.11120847689949931,0.9629931343713469,1.0
mistral_7b,Mistral-7B,truthfulqa_mc,cctp_tube_main,wrong_pressure,500,0.24702650875057913,0.368,0.3519581999484691,0.31762,0.27,0.0,0.58,0.6823800000000001,0.452,0.49,0.698,0.002,1.0,0.102,0.11255155252344924,0.65,0.642842407651888,0.0,0.019167568910474705,0.1374191484326162,0.9565911079494761,1.0
